assay,feature,importance
SR-MMP,MaxEStateIndex,0.007409702633440245
SR-MMP,MinAbsEStateIndex,0.008908040765568247
SR-MMP,MinEStateIndex,0.01178357572635324
SR-MMP,qed,0.014532448554949923
SR-MMP,SPS,0.009661497614966192
SR-MMP,MolWt,0.008544105845166433
SR-MMP,HeavyAtomMolWt,0.008220639361185082
SR-MMP,ExactMolWt,0.008264788245261627
SR-MMP,NumValenceElectrons,0.006857306641911327
SR-MMP,NumRadicalElectrons,0.0
SR-MMP,MaxPartialCharge,0.010194662928032104
SR-MMP,MinPartialCharge,0.021850192296870078
SR-MMP,MaxAbsPartialCharge,0.01882960767893438
SR-MMP,MinAbsPartialCharge,0.01214316412774146
SR-MMP,FpDensityMorgan1,0.009040815624238543
SR-MMP,FpDensityMorgan2,0.0065160913679936155
SR-MMP,FpDensityMorgan3,0.007857906963589251
SR-MMP,BCUT2D_MWHI,0.008791355772731043
SR-MMP,BCUT2D_MWLOW,0.010676081344769692
SR-MMP,BCUT2D_CHGHI,0.007928787561000523
SR-MMP,BCUT2D_CHGLO,0.008819180645574434
SR-MMP,BCUT2D_LOGPHI,0.01474545359515156
SR-MMP,BCUT2D_LOGPLOW,0.014066850243407855
SR-MMP,BCUT2D_MRHI,0.007885623164902248
SR-MMP,BCUT2D_MRLOW,0.016431281608050567
SR-MMP,AvgIpc,0.008156744124672023
SR-MMP,BalabanJ,0.007421812849739682
SR-MMP,BertzCT,0.009259160563470854
SR-MMP,Chi0,0.006353066518153825
SR-MMP,Chi0n,0.006279488608571385
SR-MMP,Chi0v,0.006963121427728063
SR-MMP,Chi1,0.007309012172187099
SR-MMP,Chi1n,0.007399399961559558
SR-MMP,Chi1v,0.007246378498117472
SR-MMP,Chi2n,0.0066284887146222625
SR-MMP,Chi2v,0.008573273560702518
SR-MMP,Chi3n,0.0061296092848423245
SR-MMP,Chi3v,0.007288714002367313
SR-MMP,Chi4n,0.00751172958497744
SR-MMP,Chi4v,0.007311410965551097
SR-MMP,HallKierAlpha,0.011125806348928938
SR-MMP,Ipc,0.007860665176883668
SR-MMP,Kappa1,0.007313790945590643
SR-MMP,Kappa2,0.009446631052603181
SR-MMP,Kappa3,0.010524684930719896
SR-MMP,LabuteASA,0.006557541731570122
SR-MMP,PEOE_VSA1,0.007584891113140998
SR-MMP,PEOE_VSA10,0.004415775732524055
SR-MMP,PEOE_VSA11,0.003226536669602631
SR-MMP,PEOE_VSA12,0.0015235370552500454
SR-MMP,PEOE_VSA13,0.004933039910352915
SR-MMP,PEOE_VSA14,0.003448010163776547
SR-MMP,PEOE_VSA2,0.006339006910088494
SR-MMP,PEOE_VSA3,0.002128614133518066
SR-MMP,PEOE_VSA4,0.0019342592764623908
SR-MMP,PEOE_VSA5,0.0032423669131498582
SR-MMP,PEOE_VSA6,0.007425589067625509
SR-MMP,PEOE_VSA7,0.007740108356286418
SR-MMP,PEOE_VSA8,0.005994083440146648
SR-MMP,PEOE_VSA9,0.004924461884799368
SR-MMP,SMR_VSA1,0.00612638922149659
SR-MMP,SMR_VSA10,0.007910214756429463
SR-MMP,SMR_VSA2,0.00015900379932321624
SR-MMP,SMR_VSA3,0.002760631438089377
SR-MMP,SMR_VSA4,0.0025544812779271053
SR-MMP,SMR_VSA5,0.007927633266102855
SR-MMP,SMR_VSA6,0.006247383383268136
SR-MMP,SMR_VSA7,0.010423984233348643
SR-MMP,SMR_VSA8,0.0
SR-MMP,SMR_VSA9,0.00811908348859518
SR-MMP,SlogP_VSA1,0.00596895613264406
SR-MMP,SlogP_VSA10,0.010253237944702806
SR-MMP,SlogP_VSA11,0.009088340116902764
SR-MMP,SlogP_VSA12,0.003082685668571966
SR-MMP,SlogP_VSA2,0.016408538535648262
SR-MMP,SlogP_VSA3,0.0047625998771491105
SR-MMP,SlogP_VSA4,0.004352792794723817
SR-MMP,SlogP_VSA5,0.008220918406056852
SR-MMP,SlogP_VSA6,0.010288033354472861
SR-MMP,SlogP_VSA7,0.0013269904504356078
SR-MMP,SlogP_VSA8,0.005845085300464858
SR-MMP,SlogP_VSA9,0.0
SR-MMP,TPSA,0.007564269387926388
SR-MMP,EState_VSA1,0.005825601978630153
SR-MMP,EState_VSA10,0.004710240852409515
SR-MMP,EState_VSA11,0.0
SR-MMP,EState_VSA2,0.007026214610936005
SR-MMP,EState_VSA3,0.004065737078229155
SR-MMP,EState_VSA4,0.003992082939805732
SR-MMP,EState_VSA5,0.004275337979188927
SR-MMP,EState_VSA6,0.00453592540525436
SR-MMP,EState_VSA7,0.006212243120437184
SR-MMP,EState_VSA8,0.006254450544297997
SR-MMP,EState_VSA9,0.0066499529636589874
SR-MMP,VSA_EState1,0.004784627773207302
SR-MMP,VSA_EState10,0.006316905988474097
SR-MMP,VSA_EState2,0.005368692138095416
SR-MMP,VSA_EState3,0.012218056033661344
SR-MMP,VSA_EState4,0.013277653335205445
SR-MMP,VSA_EState5,0.007928471669603839
SR-MMP,VSA_EState6,0.00891742371955544
SR-MMP,VSA_EState7,0.005396463682036711
SR-MMP,VSA_EState8,0.006491309485209648
SR-MMP,VSA_EState9,0.0020914637022727603
SR-MMP,FractionCSP3,0.00834549326399204
SR-MMP,HeavyAtomCount,0.0055687697055230665
SR-MMP,NHOHCount,0.003436317441437219
SR-MMP,NOCount,0.007095350852831543
SR-MMP,NumAliphaticCarbocycles,0.0013885495604938443
SR-MMP,NumAliphaticHeterocycles,0.0006169755939699495
SR-MMP,NumAliphaticRings,0.001608756236353596
SR-MMP,NumAmideBonds,0.0012100016296370572
SR-MMP,NumAromaticCarbocycles,0.003825374840367572
SR-MMP,NumAromaticHeterocycles,0.0012454926734320729
SR-MMP,NumAromaticRings,0.004138468111466617
SR-MMP,NumAtomStereoCenters,0.0013985477641097915
SR-MMP,NumBridgeheadAtoms,0.00014169698653045102
SR-MMP,NumHAcceptors,0.0041768595181436
SR-MMP,NumHDonors,0.002779755944319429
SR-MMP,NumHeteroatoms,0.0038505537265715564
SR-MMP,NumHeterocycles,0.0012828039948848118
SR-MMP,NumRotatableBonds,0.00529033884530375
SR-MMP,NumSaturatedCarbocycles,0.00044336479756336737
SR-MMP,NumSaturatedHeterocycles,0.00039327337676715526
SR-MMP,NumSaturatedRings,0.0006002998945913207
SR-MMP,NumSpiroAtoms,0.0008152706823597114
SR-MMP,NumUnspecifiedAtomStereoCenters,0.001466285266745569
SR-MMP,Phi,0.008008660001971854
SR-MMP,RingCount,0.002319054195412953
SR-MMP,MolLogP,0.021745359811768335
SR-MMP,MolMR,0.0074953895805954735
SR-MMP,fr_Al_COO,0.0007561117749500901
SR-MMP,fr_Al_OH,0.0007465891872172204
SR-MMP,fr_Al_OH_noTert,0.001105651375019473
SR-MMP,fr_ArN,0.0020383535975075817
SR-MMP,fr_Ar_COO,0.0003835494827128394
SR-MMP,fr_Ar_N,0.0014330977788988184
SR-MMP,fr_Ar_NH,0.0001925277379113313
SR-MMP,fr_Ar_OH,0.018666297488950143
SR-MMP,fr_COO,0.0009702765291679707
SR-MMP,fr_COO2,0.0007889242526456882
SR-MMP,fr_C_O,0.0014510137269769575
SR-MMP,fr_C_O_noCOO,0.0013127326178213482
SR-MMP,fr_C_S,2.5570474265225834e-05
SR-MMP,fr_HOCCN,7.95248646225093e-05
SR-MMP,fr_Imine,0.0005648761328842138
SR-MMP,fr_NH0,0.0014514551239530244
SR-MMP,fr_NH1,0.0008470365369859482
SR-MMP,fr_NH2,0.0011657968748153122
SR-MMP,fr_N_O,0.0
SR-MMP,fr_Ndealkylation1,0.0004157487612114446
SR-MMP,fr_Ndealkylation2,4.784261018636153e-05
SR-MMP,fr_Nhpyrrole,0.0003947977289241997
SR-MMP,fr_SH,0.0007987843898202794
SR-MMP,fr_aldehyde,0.0003719531482488953
SR-MMP,fr_alkyl_carbamate,0.0
SR-MMP,fr_alkyl_halide,0.0006452947586737978
SR-MMP,fr_allylic_oxid,0.0022185968544755573
SR-MMP,fr_amide,0.0009488753521449945
SR-MMP,fr_amidine,0.00012452259177213014
SR-MMP,fr_aniline,0.0050856467810137165
SR-MMP,fr_aryl_methyl,0.0015717199335324595
SR-MMP,fr_azide,0.0
SR-MMP,fr_azo,7.543393352010801e-05
SR-MMP,fr_barbitur,0.0
SR-MMP,fr_benzene,0.006024201021424528
SR-MMP,fr_benzodiazepine,0.0
SR-MMP,fr_bicyclic,0.0020371933523859217
SR-MMP,fr_diazo,0.0
SR-MMP,fr_dihydropyridine,0.0
SR-MMP,fr_epoxide,1.737318072629646e-05
SR-MMP,fr_ester,0.0008142144392146185
SR-MMP,fr_ether,0.0014769845040482703
SR-MMP,fr_furan,0.00017436704292901904
SR-MMP,fr_guanido,4.4999630479012016e-05
SR-MMP,fr_halogen,0.002964704036009646
SR-MMP,fr_hdrzine,0.0004490713704453799
SR-MMP,fr_hdrzone,0.0016514401704215054
SR-MMP,fr_imidazole,0.0004494314447260886
SR-MMP,fr_imide,3.778123837472383e-05
SR-MMP,fr_isocyan,0.0008442268728306613
SR-MMP,fr_isothiocyan,0.0
SR-MMP,fr_ketone,0.003149021975410976
SR-MMP,fr_ketone_Topliss,0.0019258701144043951
SR-MMP,fr_lactam,0.0
SR-MMP,fr_lactone,0.00019009233247064967
SR-MMP,fr_methoxy,0.0004911836462253683
SR-MMP,fr_morpholine,0.0
SR-MMP,fr_nitrile,0.00036442075653923963
SR-MMP,fr_nitro,0.009145645705650346
SR-MMP,fr_nitro_arom,0.011448946581468578
SR-MMP,fr_nitro_arom_nonortho,0.002821803552974208
SR-MMP,fr_nitroso,0.0005929355573168651
SR-MMP,fr_oxazole,2.3388308699043172e-05
SR-MMP,fr_oxime,0.0
SR-MMP,fr_para_hydroxylation,0.0019237653152686814
SR-MMP,fr_phenol,0.014761031340343166
SR-MMP,fr_phenol_noOrthoHbond,0.02121066132150858
SR-MMP,fr_phos_acid,0.0
SR-MMP,fr_phos_ester,2.3999609603747793e-05
SR-MMP,fr_piperdine,0.0
SR-MMP,fr_piperzine,0.00018923741458926562
SR-MMP,fr_priamide,0.0007596125781940866
SR-MMP,fr_prisulfonamd,0.0
SR-MMP,fr_pyridine,0.001142710932169251
SR-MMP,fr_quatN,0.0
SR-MMP,fr_sulfide,4.0527736902629906e-05
SR-MMP,fr_sulfonamd,0.0007709803018003816
SR-MMP,fr_sulfone,3.880804990239697e-05
SR-MMP,fr_term_acetylene,0.0002958662605901967
SR-MMP,fr_tetrazole,2.0788105044602694e-05
SR-MMP,fr_thiazole,0.0015387401197120894
SR-MMP,fr_thiocyan,0.0
SR-MMP,fr_thiophene,0.00033238658478710773
SR-MMP,fr_unbrch_alkane,0.0007338216123140104
SR-MMP,fr_urea,0.0008437218095039443
SR-p53,MaxAbsEStateIndex,0.006865005965716399
SR-p53,MaxEStateIndex,0.007407182172263999
SR-p53,MinAbsEStateIndex,0.004749987823190014
SR-p53,MinEStateIndex,0.01124136870572632
SR-p53,qed,0.009625401232624519
SR-p53,SPS,0.008353724110175959
SR-p53,MolWt,0.006187045497988824
SR-p53,HeavyAtomMolWt,0.008048283988985772
SR-p53,ExactMolWt,0.006889775240434761
SR-p53,NumValenceElectrons,0.009290025947391945
SR-p53,NumRadicalElectrons,0.0
SR-p53,MaxPartialCharge,0.006255239996260242
SR-p53,MinPartialCharge,0.008436780864443912
SR-p53,MaxAbsPartialCharge,0.008119319916431118
SR-p53,MinAbsPartialCharge,0.006245006367525422
SR-p53,FpDensityMorgan1,0.009001998833082753
SR-p53,FpDensityMorgan2,0.009355004758971082
SR-p53,FpDensityMorgan3,0.015875389181272594
SR-p53,BCUT2D_MWHI,0.017465737911393203
SR-p53,BCUT2D_MWLOW,0.012215455267546294
SR-p53,BCUT2D_CHGHI,0.007132293745436197
SR-p53,BCUT2D_CHGLO,0.012148668436571234
SR-p53,BCUT2D_LOGPHI,0.012008206416184622
SR-p53,BCUT2D_LOGPLOW,0.010897116470812178
SR-p53,BCUT2D_MRHI,0.014124504830856805
SR-p53,BCUT2D_MRLOW,0.007571852410790559
SR-p53,AvgIpc,0.006048395670135009
SR-p53,BalabanJ,0.00607896804460138
SR-p53,BertzCT,0.006400176371988996
SR-p53,Chi0,0.005468930571003656
SR-p53,Chi0n,0.006639430532388437
SR-p53,Chi0v,0.005418561752418735
SR-p53,Chi1,0.004863699132953353
SR-p53,Chi1n,0.01011888714120936
SR-p53,Chi1v,0.00698747271817812
SR-p53,Chi2n,0.004944281270473887
SR-p53,Chi2v,0.007761055077636748
SR-p53,Chi3n,0.009907727212932912
SR-p53,Chi3v,0.007649127283863418
SR-p53,Chi4n,0.010378478590443168
SR-p53,Chi4v,0.004996019547108008
SR-p53,HallKierAlpha,0.008035462169122235
SR-p53,Ipc,0.005857085053478809
SR-p53,Kappa1,0.005821529544128262
SR-p53,Kappa2,0.011013854257727494
SR-p53,Kappa3,0.017567800385314223
SR-p53,LabuteASA,0.007117848959574221
SR-p53,PEOE_VSA1,0.005257566484234324
SR-p53,PEOE_VSA10,0.004894974686877437
SR-p53,PEOE_VSA11,0.014183646538643343
SR-p53,PEOE_VSA12,0.0019792826978289454
SR-p53,PEOE_VSA13,0.00064399614972667
SR-p53,PEOE_VSA14,0.002819988604896179
SR-p53,PEOE_VSA2,0.0030584267826712125
SR-p53,PEOE_VSA3,0.0022211378753285525
SR-p53,PEOE_VSA4,0.0037264959092259834
SR-p53,PEOE_VSA5,0.011318854115165906
SR-p53,PEOE_VSA6,0.0044027385974577385
SR-p53,PEOE_VSA7,0.022409347441652114
SR-p53,PEOE_VSA8,0.016297379015663006
SR-p53,PEOE_VSA9,0.005986132078038553
SR-p53,SMR_VSA1,0.006779499168103092
SR-p53,SMR_VSA10,0.009629983652235082
SR-p53,SMR_VSA2,0.00222649644423154
SR-p53,SMR_VSA3,0.004626940535906909
SR-p53,SMR_VSA4,0.004161086733957395
SR-p53,SMR_VSA5,0.0057734085593534245
SR-p53,SMR_VSA6,0.003951634175712491
SR-p53,SMR_VSA7,0.003959972516055366
SR-p53,SMR_VSA8,0.0
SR-p53,SMR_VSA9,0.010796074813141574
SR-p53,SlogP_VSA1,0.004092544508302965
SR-p53,SlogP_VSA10,0.004349708241245263
SR-p53,SlogP_VSA11,0.003998209211865069
SR-p53,SlogP_VSA12,0.004482085182060282
SR-p53,SlogP_VSA2,0.007588850101973624
SR-p53,SlogP_VSA3,0.005091928519194749
SR-p53,SlogP_VSA4,0.0051765069021843125
SR-p53,SlogP_VSA5,0.003890812498108587
SR-p53,SlogP_VSA6,0.006338091950789577
SR-p53,SlogP_VSA7,0.0008490875815751899
SR-p53,SlogP_VSA8,0.015465584648917619
SR-p53,SlogP_VSA9,0.0
SR-p53,TPSA,0.004199274102327805
SR-p53,EState_VSA1,0.006973963770402678
SR-p53,EState_VSA10,0.004370280031602153
SR-p53,EState_VSA11,0.0
SR-p53,EState_VSA2,0.004087335260423322
SR-p53,EState_VSA3,0.006021926224386492
SR-p53,EState_VSA4,0.005964249282869897
SR-p53,EState_VSA5,0.004921275716563017
SR-p53,EState_VSA6,0.0020149157607243355
SR-p53,EState_VSA7,0.0035298596914071934
SR-p53,EState_VSA8,0.009237241582630977
SR-p53,EState_VSA9,0.008698297649264159
SR-p53,VSA_EState1,0.00581182307477361
SR-p53,VSA_EState10,0.005501843032139358
SR-p53,VSA_EState2,0.005819392133570636
SR-p53,VSA_EState3,0.012349805798614243
SR-p53,VSA_EState4,0.008395665588981027
SR-p53,VSA_EState5,0.014657182681946261
SR-p53,VSA_EState6,0.006630977102643423
SR-p53,VSA_EState7,0.011143891208628813
SR-p53,VSA_EState8,0.007723292926732903
SR-p53,VSA_EState9,0.0018354336043612744
SR-p53,FractionCSP3,0.006496993429758542
SR-p53,HeavyAtomCount,0.004336277281754165
SR-p53,NHOHCount,0.005087410415287117
SR-p53,NOCount,0.006420984818250338
SR-p53,NumAliphaticCarbocycles,0.0032958454256242845
SR-p53,NumAliphaticHeterocycles,0.0012393263560529241
SR-p53,NumAliphaticRings,0.001510560772494221
SR-p53,NumAmideBonds,0.0003391597102221049
SR-p53,NumAromaticCarbocycles,0.005763900025775262
SR-p53,NumAromaticHeterocycles,0.002688200750841317
SR-p53,NumAromaticRings,0.005979661065187046
SR-p53,NumAtomStereoCenters,0.0027317571098579275
SR-p53,NumBridgeheadAtoms,0.0005283363873613441
SR-p53,NumHAcceptors,0.0034191520026568244
SR-p53,NumHDonors,0.006716023527131227
SR-p53,NumHeteroatoms,0.00578238515764181
SR-p53,NumHeterocycles,0.0037674783474254386
SR-p53,NumRotatableBonds,0.004877273017533422
SR-p53,NumSaturatedCarbocycles,0.003651390120664657
SR-p53,NumSaturatedHeterocycles,0.0006049426136801813
SR-p53,NumSaturatedRings,0.0014553774955884875
SR-p53,NumSpiroAtoms,0.002405220120764113
SR-p53,NumUnspecifiedAtomStereoCenters,0.0
SR-p53,Phi,0.01236348325504482
SR-p53,RingCount,0.003925662903383388
SR-p53,MolLogP,0.009793219418330093
SR-p53,MolMR,0.0062629826614682615
SR-p53,fr_Al_COO,0.001986079954569928
SR-p53,fr_Al_OH,0.0018987099730029355
SR-p53,fr_Al_OH_noTert,0.0012133795565440523
SR-p53,fr_ArN,0.005238162193921307
SR-p53,fr_Ar_COO,0.0012555667812709623
SR-p53,fr_Ar_N,0.005408770803155442
SR-p53,fr_Ar_NH,0.008806570042780659
SR-p53,fr_Ar_OH,0.018941880890947612
SR-p53,fr_COO,0.001402015506484979
SR-p53,fr_COO2,0.001407388360032493
SR-p53,fr_C_O,0.0009239699872595667
SR-p53,fr_C_O_noCOO,0.0005860179508937116
SR-p53,fr_C_S,7.37626384886777e-06
SR-p53,fr_HOCCN,0.0
SR-p53,fr_Imine,0.0
SR-p53,fr_NH0,0.001745045646005153
SR-p53,fr_NH1,0.0014657697415475413
SR-p53,fr_NH2,0.0035014673462021866
SR-p53,fr_N_O,0.0
SR-p53,fr_Ndealkylation1,0.0
SR-p53,fr_Ndealkylation2,0.0
SR-p53,fr_Nhpyrrole,0.007823953247352215
SR-p53,fr_SH,0.0
SR-p53,fr_aldehyde,0.0
SR-p53,fr_alkyl_carbamate,9.753059977947505e-05
SR-p53,fr_alkyl_halide,0.003188241538107161
SR-p53,fr_allylic_oxid,5.596522372433889e-05
SR-p53,fr_amide,0.00032260076936163314
SR-p53,fr_amidine,0.0
SR-p53,fr_aniline,0.003843327430936491
SR-p53,fr_aryl_methyl,0.0022972930650437405
SR-p53,fr_azide,0.0
SR-p53,fr_azo,0.0
SR-p53,fr_barbitur,0.0
SR-p53,fr_benzene,0.00794993614806967
SR-p53,fr_benzodiazepine,0.0
SR-p53,fr_bicyclic,0.007856675794222836
SR-p53,fr_diazo,0.0
SR-p53,fr_dihydropyridine,0.0
SR-p53,fr_epoxide,0.0
SR-p53,fr_ester,0.0011988106403577618
SR-p53,fr_ether,0.0014422233148150413
SR-p53,fr_furan,0.0
SR-p53,fr_guanido,0.0013079788477008913
SR-p53,fr_halogen,0.004132985762558826
SR-p53,fr_hdrzine,0.0
SR-p53,fr_hdrzone,0.0
SR-p53,fr_imidazole,0.002292308419230407
SR-p53,fr_imide,0.0
SR-p53,fr_isocyan,0.0
SR-p53,fr_isothiocyan,0.0
SR-p53,fr_ketone,0.004751835547711038
SR-p53,fr_ketone_Topliss,0.0004536054294793478
SR-p53,fr_lactam,0.0
SR-p53,fr_lactone,0.0
SR-p53,fr_methoxy,0.0008792454921248188
SR-p53,fr_morpholine,0.0
SR-p53,fr_nitrile,0.0
SR-p53,fr_nitro,0.0
SR-p53,fr_nitro_arom,0.0
SR-p53,fr_nitro_arom_nonortho,0.0
SR-p53,fr_nitroso,0.0
SR-p53,fr_oxazole,0.0
SR-p53,fr_oxime,0.0
SR-p53,fr_para_hydroxylation,0.0007146672109069798
SR-p53,fr_phenol,0.01269727215910953
SR-p53,fr_phenol_noOrthoHbond,0.017817050228044033
SR-p53,fr_phos_acid,0.0
SR-p53,fr_phos_ester,0.0
SR-p53,fr_piperdine,0.0
SR-p53,fr_piperzine,0.0
SR-p53,fr_priamide,0.0
SR-p53,fr_prisulfonamd,0.0
SR-p53,fr_pyridine,0.00014293232924573568
SR-p53,fr_quatN,0.0
SR-p53,fr_sulfide,0.0
SR-p53,fr_sulfonamd,0.00011202223133342475
SR-p53,fr_sulfone,0.0
SR-p53,fr_term_acetylene,0.004488796856463057
SR-p53,fr_tetrazole,0.0
SR-p53,fr_thiazole,0.0
SR-p53,fr_thiocyan,0.0
SR-p53,fr_thiophene,0.0
SR-p53,fr_unbrch_alkane,0.0
SR-p53,fr_urea,0.0
